onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,D5,D5,1.0
correct,0.2,0.13,0.07,D5,D5,1.0
correct,0.39,0.29,0.1,D5,D5,1.0
early,0.61,0.29,0.32,D5,D5,1.0
early,1.25,0.42,0.83,D5,D5,1.0
late,1.44,0.9,0.54,D5,D5,1.0
early,1.89,1.09,0.8,C5,D5,0.6
late,1.89,1.41,0.48,C5,C5,1.0
late,1.89,1.57,0.32,C5,A#/Bb4,0.6
late,2.08,2.28,-0.2,A#/Bb4,A#/Bb4,1.0
early,2.95,2.44,0.51,A#/Bb4,A#/Bb4,1.0
early,3.14,2.44,0.7,D5,A#/Bb4,0.2
early,3.56,2.44,1.12,D5,A#/Bb4,0.2
early,4.0,2.44,1.56,D5,A#/Bb4,0.2
late,4.2,2.82,1.38,A#/Bb4,D5,0.2
late,4.42,3.2,1.22,C5,D5,0.6
early,6.72,3.2,3.52,A4,D5,0.1
early,6.95,3.2,3.75,D#/Eb5,D5,0.8
correct,7.17,3.4,3.77,D#/Eb5,A#/Bb4,0.1
early,7.36,3.4,3.96,D#/Eb5,A#/Bb4,0.1
early,7.78,3.59,4.19,F5,C5,0.1
late,8.0,5.86,2.14,F5,A#/Bb4,0.1
early,8.42,6.08,2.34,C5,A#/Bb4,0.6
early,8.84,6.31,2.53,A#/Bb4,D#/Eb5,0.1
early,9.7,6.47,3.23,A#/Bb4,D#/Eb5,0.1
early,9.89,6.47,3.42,A#/Bb4,D#/Eb5,0.1
correct,10.34,6.95,3.39,D5,D#/Eb5,0.8
correct,10.53,7.24,3.29,D5,D5,1.0
correct,10.95,7.72,3.23,A#/Bb4,C5,0.6
early,11.17,7.72,3.45,A#/Bb4,C5,0.6
extra,,8.2,,,A#/Bb4,
extra,,9.25,,,A#/Bb4,
extra,,9.48,,,B/Cb4,
extra,,10.05,,,D#/Eb5,
extra,,10.31,,,C5,
extra,,10.88,,,D#/Eb5,
extra,,11.17,,,A#/Bb4,
