mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
tempo,faster_tempo,915,914,906,1,7,1,0,467,120.00,104.00,16.00
tempo,a_lot_faster_tempo,1019,1019,986,27,6,0,0,290,120.00,134.00,14.00
tempo,slower_tempo,947,946,906,31,9,1,0,436,120.00,144.00,24.00
tempo,a_lot_slower_tempo,956,942,837,60,45,14,0,133,120.00,170.00,50.00
progressive_tempo,accelerando,1044,907,736,149,22,137,0,88,120.00,104.00,16.00
progressive_tempo,ritardando,911,1086,698,17,196,0,175,111,120.00,188.00,68.00
progressive_tempo,tempo_fluctuation,944,1010,786,40,118,0,66,108,120.00,134.00,14.00
duration,note_held_too_long,908,908,908,0,0,0,0,799,120.00,170.00,50.00
duration,note_cut_too_soon,910,910,907,1,2,0,0,798,120.00,170.00,50.00
note,note_missing,908,907,906,1,0,1,0,621,120.00,170.00,50.00
note,note_not_expected,908,908,908,0,0,0,0,799,120.00,170.00,50.00
articulation,articulated_legato,908,905,901,4,0,3,0,548,120.00,170.00,50.00
articulation,articulated_staccato,908,908,908,0,0,0,0,796,120.00,170.00,50.00
articulation,articulated_accentuated,908,908,908,0,0,0,0,799,120.00,170.00,50.00
