onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,A#/Bb4,G#/Ab4,0.6
correct,0.26,0.29,-0.03,G#/Ab4,F#/Gb4,0.6
correct,0.55,0.54,0.01,F#/Gb4,F#/Gb4,1.0
correct,0.8,0.83,-0.03,F#/Gb4,F4,0.8
late,1.09,1.38,-0.29,F4,D#/Eb4,0.6
late,1.09,1.63,-0.54,F4,D#/Eb4,0.6
late,1.09,1.92,-0.83,F4,F#/Gb4,0.8
late,1.09,2.18,-1.09,F4,F#/Gb4,0.8
late,1.09,2.46,-1.37,F4,A#/Bb4,0.1
correct,1.64,3.01,-1.37,D#/Eb4,G#/Ab4,0.1
correct,1.89,3.3,-1.41,D#/Eb4,F#/Gb4,0.4
early,2.18,3.3,-1.12,F#/Gb4,F#/Gb4,1.0
correct,2.44,3.55,-1.11,F#/Gb4,F#/Gb4,1.0
early,2.72,3.55,-0.83,A#/Bb4,F#/Gb4,0.2
early,3.27,3.55,-0.28,G#/Ab4,F#/Gb4,0.6
correct,3.52,3.55,-0.03,G#/Ab4,F#/Gb4,0.6
correct,3.81,3.84,-0.03,F#/Gb4,C#/Db4,0.1
correct,4.07,4.1,-0.03,F4,D#/Eb4,0.6
late,4.36,4.64,-0.28,D#/Eb4,D#/Eb4,1.0
correct,4.9,4.93,-0.03,D#/Eb4,F4,0.6
correct,5.19,5.18,0.01,F4,F4,1.0
correct,5.44,5.47,-0.03,F4,F#/Gb4,0.8
correct,5.73,5.73,0.0,F#/Gb4,A#/Bb4,0.2
correct,5.99,6.02,-0.03,G#/Ab4,G#/Ab4,1.0
correct,6.28,6.27,0.01,G#/Ab4,G#/Ab4,1.0
correct,6.53,6.56,-0.03,G#/Ab4,F#/Gb4,0.6
correct,6.82,6.82,0.0,F#/Gb4,F#/Gb4,1.0
correct,7.08,7.1,-0.02,F#/Gb4,F4,0.8
correct,7.36,7.36,0.0,F4,C#/Db4,0.2
missing,7.62,,,D#/Eb4,,
