onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,G3,G3,1.0
late,0.0,0.51,-0.51,G3,B/Cb3,0.2
late,0.0,0.99,-0.99,G3,A#/Bb3,0.4
late,0.0,1.5,-1.5,G3,X0,0.0
correct,0.51,1.98,-1.47,B/Cb3,B/Cb3,1.0
early,0.99,1.98,-0.99,X0,B/Cb3,0.0
early,1.5,1.98,-0.48,X0,B/Cb3,0.0
correct,2.02,1.98,0.04,G3,B/Cb3,0.2
correct,2.5,2.5,0.0,B/Cb3,B/Cb3,1.0
correct,3.01,3.01,0.0,F#/Gb3,F#/Gb3,1.0
correct,3.52,3.49,0.03,G3,G3,1.0
correct,4.51,4.48,0.03,G3,G3,1.0
correct,5.5,5.47,0.03,G3,G3,1.0
correct,6.5,6.46,0.04,E/Fb3,E/Fb3,1.0
correct,7.52,7.49,0.03,G3,G3,1.0
correct,8.0,8.0,0.0,G3,F#/Gb3,0.8
correct,8.51,8.48,0.03,F#/Gb3,F3,0.8
correct,8.99,8.99,0.0,E/Fb3,E/Fb3,1.0
correct,9.5,9.5,0.0,B/Cb3,B/Cb3,1.0
correct,10.5,10.5,0.0,X0,X0,0.0
correct,11.52,11.49,0.03,G3,G3,1.0
correct,12.51,12.48,0.03,G3,F#/Gb3,0.8
correct,13.5,13.5,0.0,G3,G3,1.0
correct,14.5,14.5,0.0,F#/Gb3,F#/Gb3,1.0
correct,15.52,15.49,0.03,B/Cb3,B/Cb3,1.0
correct,16.0,15.97,0.03,G3,B/Cb3,0.2
correct,16.51,16.48,0.03,G3,G#/Ab3,0.8
correct,16.99,16.99,0.0,F#/Gb3,F#/Gb3,1.0
correct,17.5,17.47,0.03,B/Cb3,B/Cb3,1.0
correct,18.5,18.5,0.0,C4,C4,1.0
correct,19.52,19.49,0.03,X0,B/Cb3,0.0
correct,20.0,20.0,0.0,G3,G3,1.0
correct,20.51,20.48,0.03,B/Cb3,B/Cb3,1.0
correct,20.99,20.99,0.0,X0,X0,0.0
correct,21.5,21.5,0.0,X0,X0,0.0
