mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,196,167,59,69,39,29,0,25,120.00,99.00,21.00
progressive_tempo,ritardando,168,201,60,35,73,0,33,20,120.00,125.00,5.00
progressive_tempo,tempo_fluctuation,183,265,52,44,87,0,82,21,120.00,117.00,3.00
duration,note_held_too_long,166,164,98,35,31,2,0,72,120.00,144.00,24.00
duration,note_cut_too_soon,166,164,98,35,31,2,0,72,120.00,144.00,24.00
note,note_missing,166,164,98,35,31,2,0,72,120.00,144.00,24.00
note,note_not_expected,173,172,102,37,33,1,0,73,120.00,144.00,24.00
articulation,articulated_legato,166,161,91,39,31,5,0,76,120.00,144.00,24.00
articulation,articulated_staccato,172,170,94,40,36,2,0,44,120.00,144.00,24.00
articulation,articulated_accentuated,166,164,98,35,31,2,0,72,120.00,144.00,24.00
