onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,A4,F#/Gb4,0.4
early,0.8,0.51,0.29,G4,A4,0.6
early,1.6,1.09,0.51,F#/Gb4,G4,0.8
correct,2.37,1.73,0.64,C#/Db4,F#/Gb4,0.1
correct,2.37,2.27,0.1,C#/Db4,C#/Db4,1.0
correct,3.17,2.95,0.22,B/Cb3,C#/Db4,0.6
early,3.97,2.95,1.02,C#/Db4,C#/Db4,1.0
early,4.73,2.95,1.78,C#/Db4,C#/Db4,1.0
early,5.53,2.95,2.58,D4,C#/Db4,0.8
early,8.7,2.95,5.75,A3,C#/Db4,0.2
early,9.47,3.55,5.92,B/Cb3,C#/Db4,0.6
early,10.27,4.16,6.11,B/Cb3,D4,0.4
late,11.07,6.63,4.44,E/Fb4,A3,0.1
early,11.84,7.23,4.61,D4,A3,0.1
early,12.64,7.81,4.83,B/Cb3,B/Cb3,1.0
correct,13.44,8.55,4.89,D4,E/Fb4,0.6
correct,14.21,9.19,5.02,C4,D4,0.6
early,15.01,9.83,5.18,B/Cb3,D4,0.4
early,15.81,9.83,5.98,D4,D4,1.0
early,19.74,9.83,9.91,D4,D4,1.0
early,20.54,9.83,10.71,D4,D4,1.0
early,21.31,9.83,11.48,E/Fb4,D4,0.6
correct,22.11,10.5,11.61,G4,D4,0.1
correct,22.91,11.2,11.71,A4,C#/Db4,0.2
correct,23.68,11.87,11.81,C4,B/Cb3,0.8
correct,24.48,12.55,11.93,D4,D4,1.0
late,25.28,16.1,9.18,E/Fb4,D4,0.6
correct,26.05,16.8,9.25,D4,D4,1.0
correct,26.85,17.54,9.31,B/Cb3,F4,0.0
correct,27.65,18.31,9.34,D4,G4,0.1
early,31.58,19.01,12.57,D4,G#/Ab4,0.0
early,32.38,19.01,13.37,D4,G#/Ab4,0.0
early,34.75,19.01,15.74,F4,G#/Ab4,0.4
early,37.12,19.01,18.11,B/Cb3,G#/Ab4,0.4
correct,37.89,19.81,18.08,B/Cb3,C4,0.8
correct,38.69,20.58,18.11,F4,D4,0.4
correct,39.49,21.35,18.14,E/Fb4,E/Fb4,1.0
correct,40.25,22.15,18.1,E/Fb4,D4,0.6
correct,41.05,22.91,18.14,D4,A3,0.1
correct,41.85,23.71,18.14,C4,C4,1.0
late,42.65,27.87,14.78,E/Fb4,D4,0.6
correct,43.42,28.71,14.71,D4,G4,0.1
late,44.22,31.36,12.86,C4,F4,0.1
early,44.99,31.36,13.63,F3,F4,1.0
early,45.79,31.36,14.43,B/Cb3,F4,0.0
early,46.59,31.36,15.23,C4,F4,0.1
late,48.96,34.05,14.91,D4,B/Cb3,0.4
extra,,34.98,,,C4,
extra,,35.94,,,F4,
extra,,36.87,,,E/Fb4,
extra,,37.83,,,D4,
extra,,38.82,,,C4,
extra,,39.81,,,E/Fb4,
extra,,40.8,,,D4,
extra,,41.79,,,B/Cb3,
extra,,42.82,,,F3,
extra,,43.81,,,F3,
extra,,44.87,,,F3,
extra,,45.95,,,C4,
extra,,49.22,,,D4,
