onset_type,ref_onset_time,live_onset_time,adjustment_ms,ref_pitch_hz,live_pitch_hz,pitch,pitch_similarity,is_matched
correct,31.51,31.51,0.0,740.3,740.3,740.3,1.0,True
correct,31.812,31.812,0.0,880.3,880.3,880.3,1.0,True
correct,32.114,32.114,0.0,988.1,988.1,988.1,1.0,True
correct,32.415,32.415,0.0,784.0,784.0,784.0,1.0,True
correct,32.717,32.717,0.0,740.2,740.2,740.2,1.0,True
correct,33.019,33.019,0.0,658.9,658.9,658.9,1.0,True
correct,33.321,33.321,0.0,784.1,784.1,784.1,1.0,True
correct,33.6,33.6,0.0,740.2,740.2,740.2,1.0,True
correct,33.902,33.902,0.0,658.9,658.9,658.9,1.0,True
correct,34.203,34.203,0.0,586.9,587.0,586.9,1.0,True
correct,34.505,34.505,0.0,553.3,553.2,553.3,0.999,True
correct,34.807,34.807,0.0,493.7,493.7,493.7,1.0,True
correct,35.109,35.109,0.0,439.8,439.8,439.8,1.0,True
correct,35.411,35.411,0.0,391.6,391.6,391.6,1.0,True
correct,35.713,35.713,0.0,369.5,369.5,369.5,1.0,True
correct,36.015,36.015,0.0,329.9,329.9,329.9,1.0,True
correct,36.316,36.316,0.0,391.6,391.6,391.6,1.0,True
correct,36.618,36.618,0.0,368.6,368.6,368.6,0.999,True
correct,36.92,36.92,0.0,329.5,329.5,329.5,1.0,True
correct,37.222,37.222,0.0,292.9,292.9,292.9,1.0,True
correct,37.501,37.501,0.0,329.9,330.0,329.9,1.0,True
correct,37.803,37.803,0.0,369.6,369.6,369.6,1.0,True
correct,38.104,38.104,0.0,378.7,378.8,378.7,0.999,True
correct,38.406,38.406,0.0,439.2,439.3,439.2,1.0,True
correct,38.708,38.708,0.0,329.3,329.3,329.3,1.0,True
correct,39.01,39.01,0.0,440.2,440.2,440.2,1.0,True
correct,39.312,39.312,0.0,391.6,391.6,391.6,1.0,True
correct,39.614,39.614,0.0,369.5,369.5,369.5,1.0,True
correct,39.916,39.916,0.0,494.1,494.1,494.1,1.0,True
correct,40.217,40.217,0.0,440.0,439.9,440.0,1.0,True
correct,40.519,40.519,0.0,391.6,391.6,391.6,1.0,True
correct,40.821,40.821,0.0,440.0,440.0,440.0,1.0,True
correct,41.1,41.1,0.0,391.6,391.6,391.6,1.0,True
correct,41.402,41.402,0.0,369.1,369.1,369.1,0.999,True
correct,41.703,41.703,0.0,328.0,328.0,328.0,1.0,True
correct,42.005,42.005,0.0,293.1,293.1,293.1,1.0,True
correct,42.307,42.307,0.0,246.4,246.4,246.4,0.999,True
correct,42.609,42.609,0.0,493.7,493.7,493.7,1.0,True
correct,42.911,42.911,0.0,554.3,554.3,554.3,1.0,True
correct,43.213,43.213,0.0,587.6,587.6,587.6,1.0,True
correct,43.515,43.515,0.0,554.3,554.3,554.3,1.0,True
correct,43.816,43.816,0.0,493.9,493.9,493.9,1.0,True
correct,44.118,44.118,0.0,440.0,440.0,440.0,1.0,True
correct,44.42,44.42,0.0,391.6,391.6,391.6,1.0,True
correct,44.722,44.722,0.0,368.9,368.9,368.9,0.999,True
correct,45.001,45.001,0.0,329.6,329.6,329.6,1.0,True
correct,45.303,45.303,0.0,494.0,494.0,494.0,1.0,True
correct,45.604,45.604,0.0,439.5,439.5,439.5,0.999,True
correct,45.906,45.906,0.0,493.9,493.9,493.9,1.0,True
correct,46.208,46.208,0.0,439.8,439.7,439.8,1.0,True
correct,46.51,46.51,0.0,391.2,391.2,391.2,1.0,True
correct,46.812,46.812,0.0,369.5,369.5,369.5,1.0,True
correct,47.416,47.416,0.0,740.4,740.4,740.4,1.0,True
correct,48.019,48.019,0.0,658.9,658.9,658.9,1.0,True
correct,49.807,49.807,0.0,587.1,587.1,587.1,1.0,True
correct,50.411,50.411,0.0,740.3,740.3,740.3,1.0,True
correct,51.618,51.618,0.0,987.9,987.9,987.9,1.0,True
correct,52.803,52.803,0.0,880.2,880.2,880.2,1.0,True
correct,54.01,54.01,0.0,987.8,987.8,987.8,1.0,True
correct,55.217,55.217,0.0,1108.7,1108.7,1108.7,1.0,True
correct,56.402,56.402,0.0,1174.5,1174.5,1174.5,1.0,True
correct,57.005,57.005,0.0,587.1,587.1,587.1,1.0,True
correct,57.609,57.609,0.0,554.2,554.2,554.2,1.0,True
correct,59.42,59.42,0.0,493.9,493.9,493.9,1.0,True
correct,60.001,60.001,0.0,587.3,587.3,587.3,1.0,True
correct,61.208,61.208,0.0,590.3,590.3,590.3,0.999,True
correct,63.019,63.019,0.0,586.7,586.7,586.7,1.0,True
correct,63.6,63.6,0.0,586.5,586.5,586.5,0.999,True
correct,64.204,64.204,0.0,784.2,784.2,784.2,1.0,True
correct,64.807,64.807,0.0,658.9,658.9,658.9,1.0,True
correct,65.411,65.411,0.0,880.0,880.0,880.0,1.0,True
correct,66.015,66.015,0.0,880.4,880.4,880.4,1.0,True
correct,66.317,66.317,0.0,740.4,740.4,740.4,1.0,True
correct,66.456,66.456,0.0,784.2,784.2,784.2,1.0,True
correct,66.618,66.618,0.0,880.1,880.1,880.1,1.0,True
correct,66.92,66.92,0.0,740.1,740.1,740.1,1.0,True
correct,67.06,67.06,0.0,784.2,784.2,784.2,1.0,True
correct,67.199,67.199,0.0,880.2,880.2,880.2,1.0,True
late,67.362,67.965,-0.6,440.2,439.9,440.2,0.995,True
correct,67.501,68.105,-0.6,494.0,494.0,494.0,0.999,True
correct,67.663,68.267,-0.6,554.2,554.2,554.2,0.999,True
correct,67.803,68.406,-0.6,587.7,586.7,587.7,0.984,True
correct,67.965,68.569,-0.6,659.0,658.8,659.0,0.998,True
correct,68.105,68.708,-0.6,740.2,740.0,740.2,0.997,True
correct,68.267,68.871,-0.6,784.2,784.3,784.2,0.998,True
correct,68.406,69.01,-0.6,740.3,740.3,740.3,1.0,True
correct,68.708,69.312,-0.6,587.1,587.2,587.1,0.999,True
correct,68.871,69.451,-0.6,658.8,658.9,658.8,0.999,True
correct,69.01,69.614,-0.6,740.0,740.3,740.0,0.996,True
correct,69.312,69.916,-0.6,369.5,369.6,369.5,0.999,True
correct,69.451,70.055,-0.6,390.1,390.5,390.1,0.991,True
correct,69.614,70.218,-0.6,440.2,440.2,440.2,0.999,True
correct,69.753,70.357,-0.6,493.7,494.0,493.7,0.994,True
correct,69.916,70.519,-0.6,440.2,439.9,440.2,0.995,True
correct,70.055,70.659,-0.6,391.0,391.6,391.0,0.986,True
correct,70.218,70.821,-0.6,440.2,440.0,440.2,0.996,True
correct,70.357,70.961,-0.6,369.6,369.6,369.6,1.0,True
correct,70.519,71.1,-0.6,391.9,392.0,391.9,0.997,True
correct,70.659,71.262,-0.6,440.1,439.8,440.1,0.993,True
correct,70.821,71.402,-0.6,391.6,391.6,391.6,1.0,True
correct,71.1,71.704,-0.6,493.9,494.0,493.9,0.999,True
correct,71.262,71.866,-0.6,439.8,439.9,439.8,0.998,True
correct,71.402,72.006,-0.6,391.6,391.6,391.6,1.0,True
correct,71.704,72.307,-0.6,369.2,368.6,369.2,0.987,True
correct,71.866,72.47,-0.6,329.6,330.0,329.6,0.991,True
correct,72.006,72.609,-0.6,369.6,369.1,369.6,0.988,True
correct,72.168,72.772,-0.6,329.7,330.0,329.7,0.992,True
correct,72.307,72.911,-0.6,293.3,293.6,293.3,0.99,True
correct,72.47,73.05,-0.6,329.9,300.4,329.9,0.444,True
correct,72.609,73.213,-0.6,369.0,369.6,369.0,0.987,True
correct,72.772,73.352,-0.6,391.6,390.3,391.6,0.97,True
correct,72.911,73.515,-0.6,439.7,440.2,439.7,0.991,True
correct,73.05,73.654,-0.6,493.5,493.8,493.5,0.995,True
correct,73.213,73.817,-0.6,391.6,391.6,391.6,1.0,True
correct,73.515,74.119,-0.6,494.1,494.1,494.1,0.999,True
correct,73.654,74.258,-0.6,439.3,440.1,439.3,0.984,True
correct,73.817,74.42,-0.6,494.1,493.9,494.1,0.997,True
correct,74.119,74.699,-0.6,554.3,553.7,554.3,0.991,True
correct,74.258,74.862,-0.6,587.6,587.5,587.6,0.999,True
correct,74.42,75.001,-0.6,440.0,440.1,440.0,0.999,True
correct,74.56,75.163,-0.6,494.1,494.0,494.1,0.998,True
correct,74.699,75.303,-0.6,496.3,554.3,496.3,0.384,True
correct,74.862,75.465,-0.6,587.5,587.8,587.5,0.996,True
correct,75.001,75.605,-0.6,659.0,658.9,659.0,1.0,True
correct,75.163,75.767,-0.6,740.1,740.1,740.1,0.999,True
correct,75.303,75.906,-0.6,784.2,784.2,784.2,1.0,True
correct,75.465,76.069,-0.6,880.1,880.1,880.1,0.999,True
correct,75.605,76.208,-0.6,740.2,739.9,740.2,0.997,True
correct,75.906,76.51,-0.6,587.1,587.2,587.1,0.999,True
correct,76.069,76.65,-0.6,659.0,659.0,659.0,1.0,True
correct,76.208,76.812,-0.6,740.0,740.0,740.0,0.999,True
correct,76.51,77.114,-0.6,658.9,658.9,658.9,1.0,True
correct,76.65,77.253,-0.6,587.3,586.8,587.3,0.993,True
correct,76.812,77.416,-0.6,659.0,658.9,659.0,0.998,True
correct,76.951,77.555,-0.6,553.9,554.0,553.9,0.998,True
correct,77.114,77.718,-0.6,587.5,587.5,587.5,1.0,True
correct,77.253,77.857,-0.6,659.0,658.9,659.0,0.999,True
correct,77.416,78.019,-0.6,740.4,740.1,740.4,0.997,True
correct,77.555,78.159,-0.6,658.8,658.9,658.8,0.998,True
correct,77.718,78.321,-0.6,587.5,587.3,587.5,0.997,True
correct,77.857,78.461,-0.6,554.4,554.4,554.4,1.0,True
correct,78.019,78.6,-0.6,587.9,587.8,587.9,0.999,True
correct,78.321,78.902,-0.6,493.9,494.0,493.9,0.999,True
correct,78.461,79.064,-0.6,554.3,554.2,554.3,0.999,True
correct,78.6,79.204,-0.6,587.8,587.7,587.8,0.998,True
correct,78.902,79.506,-0.6,293.2,293.2,293.2,1.0,True
correct,79.064,79.668,-0.6,329.9,330.0,329.9,0.997,True
correct,79.204,79.807,-0.6,369.6,368.8,369.6,0.982,True
correct,79.366,79.97,-0.6,391.6,391.7,391.6,1.0,True
correct,79.506,80.109,-0.6,369.6,366.2,369.6,0.925,True
correct,79.668,80.272,-0.6,329.7,330.0,329.7,0.992,True
correct,79.807,80.411,-0.6,368.8,369.2,368.8,0.989,True
correct,79.97,80.55,-0.6,587.5,586.9,587.5,0.991,True
correct,80.109,80.713,-0.6,553.2,554.4,553.2,0.982,True
correct,80.249,80.852,-0.6,587.9,586.5,587.9,0.98,True
correct,80.411,81.015,-0.6,493.7,494.1,493.7,0.994,True
correct,80.713,81.317,-0.6,587.5,587.5,587.5,1.0,True
correct,80.852,81.456,-0.6,577.7,553.2,577.7,0.688,True
correct,81.015,81.619,-0.6,494.1,494.1,494.1,0.999,True
correct,81.317,81.92,-0.6,440.2,440.0,440.2,0.995,True
correct,81.456,82.06,-0.6,391.0,391.6,391.0,0.986,True
correct,81.619,82.199,-0.6,440.2,440.4,440.2,0.997,True
correct,81.758,82.362,-0.6,391.6,391.6,391.6,0.999,True
correct,81.92,82.501,-0.6,368.9,369.3,368.9,0.99,True
correct,82.06,82.663,-0.6,391.8,391.3,391.8,0.988,True
correct,82.199,82.803,-0.6,440.3,440.1,440.3,0.995,True
correct,82.362,82.965,-0.6,494.1,493.9,494.1,0.998,True
correct,82.501,83.105,-0.6,554.3,554.3,554.3,1.0,True
correct,82.663,83.267,-0.6,587.7,587.9,587.7,0.997,True
correct,82.803,83.407,-0.6,494.0,494.0,494.0,0.999,True
correct,83.105,83.708,-0.6,587.4,587.1,587.4,0.996,True
correct,83.267,83.871,-0.6,553.7,554.3,553.7,0.991,True
correct,83.407,84.01,-0.6,587.6,587.3,587.6,0.995,True
correct,83.708,84.312,-0.6,553.4,553.6,553.4,0.996,True
correct,83.871,84.451,-0.6,494.1,493.5,494.1,0.988,True
correct,84.01,84.614,-0.6,439.8,440.2,439.8,0.991,True
correct,84.15,84.753,-0.6,494.0,493.7,494.0,0.996,True
correct,84.312,84.916,-0.6,554.2,554.3,554.2,0.999,True
correct,84.451,85.055,-0.6,558.7,586.6,558.7,0.656,True
correct,84.614,85.218,-0.6,658.9,658.9,658.9,1.0,True
correct,84.753,85.357,-0.6,740.0,740.3,740.0,0.997,True
correct,84.916,85.52,-0.6,784.3,784.3,784.3,1.0,True
correct,85.055,85.659,-0.6,879.9,880.3,879.9,0.996,True
correct,85.218,85.798,-0.6,587.5,586.9,587.5,0.991,True
correct,86.402,87.006,-0.6,440.1,440.1,440.1,0.999,True
correct,87.609,88.213,-0.6,493.8,493.9,493.8,0.999,True
correct,88.817,89.42,-0.6,369.6,369.6,369.6,0.999,True
correct,90.001,90.605,-0.6,391.5,391.5,391.5,1.0,True
correct,91.208,91.812,-0.6,293.1,293.1,293.1,0.998,True
correct,92.416,93.02,-0.6,391.6,391.6,391.6,1.0,True
correct,93.6,94.204,-0.6,439.2,440.1,439.2,0.982,True
correct,94.808,95.411,-0.6,740.3,740.0,740.3,0.997,True
correct,96.015,96.619,-0.6,658.9,658.8,658.9,1.0,True
correct,97.199,97.803,-0.6,586.8,587.4,586.8,0.991,True
correct,98.407,99.01,-0.6,554.2,554.2,554.2,0.999,True
correct,99.614,100.218,-0.6,493.8,494.1,493.8,0.995,True
correct,100.821,101.402,-0.6,440.0,440.1,440.0,0.999,True
correct,102.006,102.609,-0.6,494.0,493.8,494.0,0.996,True
correct,103.213,103.817,-0.6,554.1,554.3,554.1,0.998,True
correct,104.421,105.001,-0.6,587.5,586.7,587.5,0.988,True
