onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,A#/Bb4,A#/Bb4,1.0
correct,0.45,0.45,0.0,G#/Ab4,A#/Bb4,0.6
correct,0.58,0.61,-0.03,G#/Ab4,G4,0.8
correct,0.87,0.86,0.01,F4,G4,0.6
correct,1.44,1.44,0.0,F4,F4,1.0
correct,1.73,1.73,0.0,A#/Bb3,D4,0.2
correct,2.15,2.14,0.01,B/Cb3,A#/Bb3,0.8
correct,2.31,2.3,0.01,D4,C4,0.6
correct,2.59,2.59,0.0,D4,D4,1.0
correct,3.17,3.14,0.03,C4,D#/Eb4,0.4
correct,3.46,3.39,0.07,C4,C4,1.0
correct,3.87,3.87,0.0,C4,C4,1.0
correct,4.03,4.03,0.0,B/Cb3,B/Cb3,1.0
correct,4.29,4.29,0.0,C#/Db4,C4,0.8
correct,4.87,4.86,0.01,B/Cb3,D4,0.4
correct,5.15,5.15,0.0,B/Cb3,B/Cb3,1.0
correct,6.02,6.02,0.0,A#/Bb4,A#/Bb4,1.0
early,6.88,6.02,0.86,A#/Bb4,A#/Bb4,1.0
late,7.3,6.85,0.45,G#/Ab4,A#/Bb4,0.6
correct,7.3,7.3,0.0,G#/Ab4,A#/Bb4,0.6
correct,7.46,7.46,0.0,G4,G4,1.0
correct,7.71,7.71,0.0,G4,G4,1.0
correct,8.29,8.29,0.0,D4,F4,0.4
correct,8.58,8.58,0.0,A#/Bb3,D4,0.2
correct,9.03,8.99,0.04,C4,A#/Bb3,0.6
correct,9.03,9.15,-0.12,C4,C4,1.0
correct,9.15,9.38,-0.23,C4,D4,0.6
correct,9.44,9.38,0.06,D4,D4,1.0
correct,9.86,9.89,-0.03,D#/Eb4,D4,0.8
correct,10.02,10.02,0.0,C4,C4,1.0
correct,10.31,10.18,0.13,B/Cb3,C4,0.8
correct,10.72,10.72,0.0,B/Cb3,A#/Bb3,0.8
correct,10.88,10.88,0.0,A3,B/Cb3,0.6
correct,11.17,11.14,0.03,C4,B/Cb3,0.8
early,12.0,11.14,0.86,C4,B/Cb3,0.8
extra,,12.0,,,C4,
