mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,1270,1272,1217,26,27,0,2,564,120.00,156.00,36.00
tempo,faster_tempo,1322,1308,1079,114,115,14,0,223,120.00,188.00,68.00
tempo,a_lot_faster_tempo,1410,1374,1043,176,155,36,0,204,120.00,125.00,5.00
tempo,slower_tempo,1347,1358,1130,105,112,0,11,261,120.00,134.00,14.00
tempo,a_lot_slower_tempo,1368,1365,1128,118,119,3,0,201,120.00,82.00,38.00
progressive_tempo,accelerando,1527,1333,930,244,159,194,0,179,120.00,134.00,14.00
progressive_tempo,ritardando,1325,1496,963,140,222,0,171,155,120.00,134.00,14.00
progressive_tempo,tempo_fluctuation,1517,1252,657,354,241,265,0,125,120.00,144.00,24.00
timing,note_too_soon,1270,1272,1217,26,27,0,2,564,120.00,156.00,36.00
timing,note_too_late,1270,1272,1217,26,27,0,2,564,120.00,156.00,36.00
duration,note_held_too_long,1270,1272,1217,26,27,0,2,564,120.00,156.00,36.00
duration,note_cut_too_soon,1270,1272,1217,26,27,0,2,564,120.00,156.00,36.00
note,note_missing,1273,1274,1160,61,52,0,1,492,120.00,156.00,36.00
note,note_not_expected,1270,1273,1218,24,28,0,3,564,120.00,156.00,36.00
articulation,articulated_legato,1270,1272,1217,26,27,0,2,563,120.00,156.00,36.00
articulation,articulated_staccato,1402,1380,1079,152,149,22,0,208,120.00,156.00,36.00
articulation,articulated_accentuated,1270,1272,1217,26,27,0,2,564,120.00,156.00,36.00
