mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,453,380,160,142,78,73,0,74,120.00,117.00,3.00
progressive_tempo,ritardando,393,481,135,74,184,0,88,66,120.00,110.00,10.00
progressive_tempo,tempo_fluctuation,508,536,199,169,140,0,28,82,120.00,144.00,24.00
duration,note_held_too_long,378,377,365,7,5,1,0,232,120.00,117.00,3.00
duration,note_cut_too_soon,378,377,365,7,5,1,0,233,120.00,117.00,3.00
note,note_missing,378,377,365,7,5,1,0,230,120.00,117.00,3.00
note,note_not_expected,378,377,365,7,5,1,0,233,120.00,117.00,3.00
articulation,articulated_legato,378,376,343,19,14,2,0,205,120.00,117.00,3.00
articulation,articulated_staccato,409,408,265,73,70,1,0,82,120.00,117.00,3.00
articulation,articulated_accentuated,378,377,365,7,5,1,0,233,120.00,117.00,3.00
