onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,C5,C5,1.0
correct,0.51,0.51,0.0,C5,C5,1.0
correct,0.99,1.02,-0.03,G5,G5,1.0
correct,1.5,1.53,-0.03,G5,G5,1.0
correct,2.02,2.04,-0.02,A5,A5,1.0
correct,2.5,2.52,-0.02,G5,A5,0.6
correct,3.01,3.04,-0.03,G5,G5,1.0
correct,3.52,3.55,-0.03,F5,F5,1.0
correct,4.0,4.0,0.0,F5,F5,1.0
late,4.0,4.54,-0.54,F5,E/Fb5,0.8
correct,4.51,4.99,-0.48,F5,E/Fb5,0.8
correct,4.99,5.5,-0.51,E/Fb5,E/Fb5,1.0
correct,5.5,6.01,-0.51,E/Fb5,D5,0.6
correct,6.02,6.01,0.01,D5,D5,1.0
early,6.37,6.01,0.36,E/Fb5,D5,0.6
correct,6.53,6.4,0.13,C5,D5,0.6
early,7.52,6.56,0.96,C5,C5,1.0
correct,7.52,7.55,-0.03,C5,C5,1.0
correct,8.0,8.0,0.0,C5,C5,1.0
correct,8.51,8.51,0.0,C5,C5,1.0
correct,8.99,9.02,-0.03,G5,G5,1.0
correct,9.5,9.53,-0.03,G5,G5,1.0
early,10.02,9.53,0.49,A5,G5,0.6
correct,10.5,10.01,0.49,G5,A5,0.6
correct,10.5,10.52,-0.02,G5,A5,0.6
correct,11.01,11.0,0.01,G5,G5,1.0
correct,11.52,11.52,0.0,F5,G5,0.6
correct,12.0,12.0,0.0,F5,F5,1.0
correct,12.51,12.51,0.0,F5,F5,1.0
correct,12.99,12.99,0.0,E/Fb5,E/Fb5,1.0
correct,13.5,13.5,0.0,E/Fb5,E/Fb5,1.0
early,14.02,13.5,0.52,D5,E/Fb5,0.6
early,14.37,13.5,0.87,E/Fb5,E/Fb5,1.0
late,14.53,13.98,0.55,C5,D5,0.6
correct,14.53,14.4,0.13,C5,D5,0.6
correct,14.53,14.56,-0.03,C5,C5,1.0
correct,15.52,15.52,0.0,G5,G5,1.0
correct,16.0,16.0,0.0,G5,G5,1.0
correct,16.51,16.51,0.0,G5,G5,1.0
correct,16.99,16.99,0.0,F5,F5,1.0
early,17.5,16.99,0.51,F5,F5,1.0
early,18.02,16.99,1.03,E/Fb5,F5,0.8
correct,18.5,17.5,1.0,D5,F5,0.4
late,18.5,17.98,0.52,D5,E/Fb5,0.6
correct,18.5,18.49,0.01,D5,E/Fb5,0.6
correct,19.01,19.04,-0.03,D5,D5,1.0
correct,19.49,19.52,-0.03,G5,D5,0.1
correct,20.0,20.0,0.0,G5,G5,1.0
correct,20.51,20.51,0.0,G5,G5,1.0
correct,20.99,21.02,-0.03,F5,F5,1.0
correct,21.5,21.47,0.03,F5,F5,1.0
correct,22.02,21.98,0.04,F5,E/Fb5,0.8
late,22.24,22.4,-0.16,E/Fb5,E/Fb5,1.0
correct,22.37,22.56,-0.19,E/Fb5,E/Fb5,1.0
late,22.53,23.0,-0.47,E/Fb5,E/Fb5,1.0
correct,23.01,23.52,-0.51,D5,D5,1.0
correct,23.49,24.0,-0.51,D5,C5,0.6
correct,24.0,24.51,-0.51,C5,C5,1.0
correct,24.51,24.51,0.0,C5,C5,1.0
correct,24.99,24.99,0.0,G5,G5,1.0
late,24.99,25.5,-0.51,G5,G5,1.0
correct,25.5,25.98,-0.48,G5,A5,0.6
correct,26.02,26.49,-0.47,A5,A5,1.0
correct,26.5,26.97,-0.47,G5,G5,1.0
correct,27.01,27.48,-0.47,G5,G5,1.0
correct,27.52,28.0,-0.48,F5,F5,1.0
correct,28.0,28.0,0.0,F5,F5,1.0
correct,28.51,28.48,0.03,F5,F5,1.0
correct,28.99,29.02,-0.03,E/Fb5,E/Fb5,1.0
late,28.99,29.47,-0.48,E/Fb5,E/Fb5,1.0
correct,29.5,29.98,-0.48,E/Fb5,D5,0.6
correct,30.02,30.4,-0.38,E/Fb5,E/Fb5,1.0
correct,30.24,30.52,-0.28,D5,E/Fb5,0.6
missing,30.37,,,D5,,
missing,30.53,,,C5,,
