onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,A4,F#/Gb4,0.4
late,0.8,0.99,-0.19,G4,A4,0.6
late,1.6,1.99,-0.39,F#/Gb4,F#/Gb4,1.0
late,2.37,2.98,-0.61,C#/Db4,C#/Db4,1.0
correct,3.17,3.84,-0.67,B/Cb3,C#/Db4,0.6
late,3.97,4.93,-0.96,C#/Db4,C#/Db4,1.0
late,4.73,5.86,-1.13,C#/Db4,C#/Db4,1.0
late,4.73,6.82,-2.09,C#/Db4,A3,0.2
late,4.73,10.53,-5.8,C#/Db4,A3,0.2
late,4.73,11.36,-6.63,C#/Db4,A3,0.2
correct,5.53,12.26,-6.73,D4,B/Cb3,0.4
early,8.7,13.12,-4.42,A3,C4,0.4
late,9.47,14.05,-4.58,B/Cb3,E/Fb4,0.1
correct,10.27,14.95,-4.68,B/Cb3,D4,0.4
correct,11.07,15.81,-4.74,E/Fb4,B/Cb3,0.1
correct,11.84,16.67,-4.83,D4,D4,1.0
correct,12.64,17.51,-4.87,B/Cb3,C4,0.8
correct,13.44,18.4,-4.96,D4,B/Cb3,0.4
late,14.21,22.56,-8.35,C4,D4,0.6
correct,15.01,23.3,-8.29,B/Cb3,D4,0.4
correct,15.81,24.16,-8.35,D4,E/Fb4,0.6
early,19.74,24.93,-5.19,D4,F4,0.4
late,19.74,25.73,-5.99,D4,G4,0.1
late,19.74,26.53,-6.79,D4,A4,0.1
late,19.74,27.3,-7.56,D4,C4,0.6
correct,20.54,28.07,-7.53,D4,D4,1.0
correct,21.31,28.83,-7.52,E/Fb4,E/Fb4,1.0
correct,22.11,29.57,-7.46,G4,D4,0.1
correct,22.91,30.34,-7.43,A4,B/Cb3,0.6
late,23.68,34.02,-10.34,C4,D4,0.6
correct,24.48,34.75,-10.27,D4,D4,1.0
late,25.28,36.87,-11.59,E/Fb4,G4,0.4
late,26.05,38.91,-12.86,D4,F4,0.4
late,26.05,39.55,-13.5,D4,B/Cb3,0.4
correct,26.85,40.29,-13.44,B/Cb3,C4,0.8
early,27.65,40.93,-13.28,D4,F4,0.4
early,31.58,41.6,-10.02,D4,E/Fb4,0.6
correct,32.38,42.27,-9.89,D4,D4,1.0
early,34.75,42.95,-8.2,F4,C4,0.1
late,34.75,43.59,-8.84,F4,E/Fb4,0.8
late,34.75,44.23,-9.48,F4,D4,0.4
late,34.75,44.9,-10.15,F4,C4,0.1
early,37.12,45.54,-8.42,B/Cb3,F3,0.0
correct,37.89,46.18,-8.29,B/Cb3,A3,0.6
early,38.69,46.72,-8.03,F4,B/Cb3,0.0
late,39.49,48.64,-9.15,E/Fb4,C4,0.2
missing,40.25,,,E/Fb4,,
missing,41.05,,,D4,,
missing,41.85,,,C4,,
missing,42.65,,,E/Fb4,,
missing,43.42,,,D4,,
missing,44.22,,,C4,,
missing,44.99,,,F3,,
missing,45.79,,,B/Cb3,,
missing,46.59,,,C4,,
missing,48.96,,,D4,,
