onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,E/Fb5,E/Fb5,1.0
early,0.39,0.23,0.16,F#/Gb4,D5,0.2
correct,1.12,0.87,0.25,F#/Gb4,F#/Gb4,1.0
early,1.89,0.87,1.02,C#/Db5,F#/Gb4,0.1
late,2.27,1.64,0.63,C#/Db5,C#/Db5,1.0
correct,2.63,1.99,0.64,B/Cb4,B/Cb4,1.0
early,3.39,2.34,1.05,D4,D4,1.0
correct,4.13,3.04,1.09,B/Cb4,D4,0.4
late,4.51,3.84,0.67,B/Cb4,E/Fb4,0.1
early,4.9,3.84,1.06,C#/Db4,E/Fb4,0.4
early,5.63,4.26,1.37,C#/Db4,A4,0.2
early,6.4,4.26,2.14,E/Fb4,A4,0.1
extra,,4.68,,,C#/Db4,
extra,,5.57,,,F4,
extra,,6.5,,,A4,
