onset_type,onset_time,pitch
no_change,3.675,38
no_change,3.752,54
no_change,3.855,57
no_change,4.33,59
no_change,4.532,57
no_change,4.534,54
no_change,5.011,66
no_change,5.173,64
no_change,5.634,62
no_change,5.814,55
no_change,5.816,61
no_change,6.241,64
no_change,6.47,67
no_change,7.732,69
no_change,7.736,45
no_change,8.361,45
no_change,8.364,61
no_change,8.366,67
no_change,8.964,45
no_change,8.966,61
no_change,8.968,67
no_change,9.436,50
no_change,9.498,62
no_change,9.58,66
no_change,9.643,69
no_change,10.189,71
no_change,10.352,69
no_change,11.65,74
no_change,11.652,59
no_change,11.655,62
no_change,12.239,66
no_change,12.241,62
no_change,12.243,59
no_change,12.857,66
no_change,12.859,59
no_change,13.325,56
no_change,13.575,78
no_change,14.02,76
no_change,14.223,62
no_change,14.307,59
no_change,14.332,76
no_change,15.623,52
no_change,15.686,62
no_change,15.77,68
no_change,16.002,66
no_change,16.17,68
no_change,16.389,73
no_change,16.955,52
no_change,17.473,45
no_change,17.545,61
no_change,17.693,69
no_change,18.575,81
no_change,20.093,38
no_change,20.182,54
no_change,20.236,57
no_change,20.698,59
no_change,20.85,57
no_change,20.852,54
no_change,21.295,66
no_change,21.482,64
no_change,21.911,62
no_change,22.082,61
no_change,22.084,45
no_change,22.514,64
no_change,22.741,67
no_change,23.868,69
no_change,23.87,61
no_change,23.873,45
no_change,24.559,69
no_change,24.561,61
no_change,24.564,45
no_change,25.093,69
no_change,25.098,61
no_change,25.1,67
no_change,25.545,50
no_change,25.605,62
no_change,25.67,66
no_change,25.73,69
no_change,26.266,71
no_change,26.459,69
no_change,27.818,62
no_change,27.82,59
no_change,27.823,66
no_change,28.427,59
no_change,28.984,74
no_change,28.986,66
no_change,28.989,59
no_change,29.445,56
no_change,29.684,78
no_change,30.12,76
no_change,30.384,62
no_change,30.461,59
no_change,30.518,76
no_change,31.832,52
no_change,31.9,62
no_change,32.0,68
no_change,32.245,66
no_change,32.42,68
no_change,32.7,73
no_change,33.282,71
no_change,33.905,45
no_change,33.964,61
no_change,34.109,69
no_change,35.064,81
no_change,36.666,57
no_change,36.764,61
no_change,36.832,66
no_change,37.273,67
no_change,37.455,66
no_change,38.018,57
no_change,38.02,61
no_change,38.025,64
no_change,38.609,59
no_change,38.614,62
no_change,38.97,66
no_change,39.311,71
no_change,40.275,56
no_change,40.345,62
no_change,40.423,59
no_change,40.511,64
no_change,40.982,66
no_change,41.132,64
no_change,41.734,59
no_change,41.739,62
no_change,42.305,57
no_change,42.386,61
no_change,42.464,64
no_change,43.05,69
no_change,43.266,73
no_change,43.793,55
no_change,44.339,55
no_change,44.414,61
no_change,44.507,64
no_change,44.575,69
no_change,45.043,71
no_change,45.225,69
no_change,45.825,69
no_change,45.827,55
no_change,45.83,61
no_change,46.311,54
no_change,46.384,62
no_change,46.468,69
no_change,46.861,69
no_change,47.316,78
no_change,47.334,78
no_change,47.895,55
no_change,48.159,74
no_change,48.327,71
no_change,48.45,67
no_change,48.591,64
no_change,48.761,45
no_change,49.164,57
no_change,49.42,66
no_change,49.475,66
no_change,50.073,64
no_change,50.077,45
no_change,50.707,38
no_change,50.8,54
no_change,50.905,62
no_change,51.47,74
no_change,52.675,57
no_change,52.755,61
no_change,52.87,66
no_change,53.364,67
no_change,53.525,66
no_change,54.134,57
no_change,54.139,61
no_change,54.143,64
no_change,54.725,59
no_change,54.727,62
missing,55.448,71
no_change,56.439,56
no_change,56.527,62
no_change,56.573,59
no_change,56.632,64
no_change,57.066,66
no_change,57.218,64
no_change,57.841,56
no_change,57.843,62
no_change,58.705,57
no_change,58.784,61
no_change,58.895,64
no_change,59.561,69
no_change,59.839,73
no_change,60.357,55
no_change,61.055,55
no_change,61.12,61
no_change,61.261,64
no_change,61.305,69
no_change,61.775,71
no_change,61.911,69
no_change,62.516,55
no_change,62.518,69
no_change,63.105,54
no_change,63.184,62
no_change,63.266,69
no_change,63.755,69
no_change,64.286,78
no_change,64.309,78
no_change,65.189,55
no_change,65.284,74
no_change,65.5,71
no_change,65.62,67
no_change,65.757,64
no_change,65.936,54
no_change,65.939,45
no_change,66.37,57
no_change,66.598,66
no_change,66.705,66
no_change,67.427,64
no_change,67.434,45
no_change,68.334,38
no_change,68.448,54
no_change,68.575,62
no_change,69.25,74
no_change,70.798,38
no_change,70.92,62
no_change,71.173,60
no_change,71.38,57
no_change,71.591,50
no_change,71.818,54
no_change,71.982,57
no_change,72.189,60
no_change,72.384,64
no_change,72.541,62
no_change,72.93,38
no_change,72.941,71
no_change,73.005,71
no_change,73.416,67
no_change,73.609,62
no_change,73.775,59
no_change,73.975,55
no_change,74.164,62
no_change,74.345,59
no_change,74.559,55
no_change,74.755,62
no_change,75.061,38
no_change,75.309,76
no_change,75.586,66
no_change,75.764,69
no_change,75.941,74
no_change,75.943,60
no_change,76.123,66
no_change,76.291,69
no_change,76.48,76
no_change,76.645,66
no_change,76.784,69
no_change,76.98,38
no_change,77.084,74
no_change,77.477,62
no_change,77.68,67
no_change,77.857,71
no_change,77.88,59
no_change,78.095,62
no_change,78.291,67
no_change,78.52,50
no_change,78.798,55
no_change,79.07,59
no_change,79.375,38
no_change,79.495,62
no_change,79.732,60
no_change,79.914,57
no_change,80.125,50
no_change,80.327,54
no_change,80.489,57
no_change,80.675,60
no_change,80.87,64
no_change,81.03,62
no_change,81.386,38
no_change,81.4,71
no_change,81.459,71
no_change,81.734,67
no_change,81.916,62
no_change,82.08,59
no_change,82.277,55
no_change,82.48,62
no_change,82.732,59
no_change,82.984,55
no_change,83.248,62
no_change,83.752,38
no_change,83.823,62
no_change,83.916,66
no_change,83.995,74
no_change,84.175,73
no_change,84.343,72
no_change,84.525,69
no_change,84.705,66
no_change,84.886,62
no_change,85.1,60
no_change,85.291,62
no_change,85.477,66
no_change,85.682,59
no_change,85.723,67
no_change,85.934,62
no_change,86.191,71
no_change,86.5,67
no_change,87.636,38
no_change,87.793,62
no_change,88.109,60
no_change,88.359,57
no_change,88.589,50
no_change,88.802,54
no_change,88.982,57
no_change,89.18,60
no_change,89.359,64
no_change,89.527,62
no_change,89.884,38
no_change,89.891,71
no_change,89.957,71
no_change,90.384,67
no_change,90.564,62
no_change,90.741,59
no_change,90.918,55
no_change,91.114,62
no_change,91.325,59
no_change,91.509,55
no_change,91.693,62
no_change,91.984,38
no_change,92.18,76
no_change,92.423,66
no_change,92.607,69
no_change,92.78,74
no_change,92.782,60
no_change,92.964,66
no_change,93.134,69
no_change,93.327,76
no_change,93.489,66
no_change,93.723,69
no_change,93.83,38
no_change,93.93,74
no_change,94.259,62
no_change,94.443,67
no_change,94.62,71
no_change,94.643,59
no_change,94.859,62
no_change,95.07,67
